SKU,ID fila,ID Orden,Fecha Orden,Prioridad,Cantidad,Precio,Descuento,Tipo de Env¡o,Ganancia,Precio por Unidad,Costo de Env¡o,Nombre del Cliente,ID Provincia,Segmento del Cliente,Fecha de env¡o,,,,
722,2630,19044,11/04/2012,Bajo,29, $9.36 ,0.07,Aereo Regular,-191.09,9.71,9.45,Rob Dowd,3,Corporativo,18/04/2012,,,,
138,7328,52225,12/04/2012,Critical,10, $13.11 ,0.01,Aereo Regular,10.94,12.22,2.85,Dana Kaydos,9,Corporativo,13/04/2012,,,,
231,7329,52225,12/04/2012,Critical,33, $55.09 ,0.06,Aereo Regular,700.31,54.96,10.75,Dana Kaydos,9,Corporativo,13/04/2012,,,,
746,6416,45575,12/04/2012,Critical,46, $83.68 ,0.06,Aereo Regular,1982.78,83.98,5.01,Eric Barreto,9,PYME,12/04/2012,,,,
140,7886,56418,12/04/2012,Critical,47, $34.34 ,0.09,Aereo Regular,226.76,34.76,8.22,John Lucas,1,Corporativo,13/04/2012,,,,
531,296,2052,12/04/2012,Alto,23, $4.69 ,0,Aereo Regular,-68.1375,4.13,5.34,Rob Lucas,11,PYME,14/04/2012,,,,
126,2532,18373,12/04/2012,Critical,35, $188.81 ,0.09,Aereo Regular,2164.64,207.48,0.99,Tracy Poddar,2,Corporativo,12/04/2012,,,,
869,1160,8450,13/04/2012,No Especificado,24, $54.46 ,0.02,Aereo Regular,428.99,54.48,0.99,Eva Jacobs,6,Oficina en Hogar,15/04/2012,,,,
75,1161,8450,13/04/2012,No Especificado,22, $1.88 ,0.09,Aereo Regular,-12.0175,1.88,1.49,Eva Jacobs,6,Oficina en Hogar,14/04/2012,,,,
209,3363,24066,13/04/2012,Alto,30, $142.62 ,0.07,Terrestre,-955.56,150.98,66.27,Gary Hwang,9,Oficina en Hogar,15/04/2012,,,,
245,5634,39876,13/04/2012,Alto,43, $378.37 ,0.08,Aereo Regular,7050.3335,387.99,19.99,Jill Stevenson,9,Consumidor,15/04/2012,,,,
234,5635,39876,13/04/2012,Alto,46, $19.06 ,0.05,Aereo Regular,233.597,18.99,5.23,Jill Stevenson,9,Consumidor,15/04/2012,,,,
310,5636,39876,13/04/2012,Alto,41, $121.97 ,0.04,Terrestre,-593.23,124.49,51.94,Jill Stevenson,9,Consumidor,15/04/2012,,,,
633,7174,51202,13/04/2012,Alto,4, $7.72 ,0.06,Aereo Regular,-19.55,5.78,7.64,Jim Epp,7,PYME,15/04/2012,,,,
302,7175,51202,13/04/2012,Alto,34, $5.01 ,0.1,Aereo Regular,-104.35,5.28,5.66,Jim Epp,7,PYME,14/04/2012,,,,
868,7317,52164,13/04/2012,No Especificado,30, $60.83 ,0,Aereo Regular,364.23,65.99,8.8,John Lucas,1,PYME,15/04/2012,,,,
597,2442,17702,13/04/2012,Alto,9, $29.40 ,0.02,Aereo Express,-66.78,27.48,4,Mark Cousins,3,Oficina en Hogar,13/04/2012,,,,
1023,2441,17702,13/04/2012,Alto,48, $7.69 ,0.09,Aereo Regular,-305.91,7.77,9.23,Mark Cousins,1,Oficina en Hogar,14/04/2012,,,,
227,6274,44422,13/04/2012,Medio,1, $15.72 ,0,Aereo Regular,-6.1,10.89,4.5,Thais Sissman,9,Corporativo,15/04/2012,,,,
3,6275,44422,13/04/2012,Medio,36, $8.72 ,0.08,Aereo Regular,56.78,8.69,2.99,Thais Sissman,9,Corporativo,15/04/2012,,,,
164,6276,44422,13/04/2012,Medio,11, $18.33 ,0.04,Aereo Regular,32.31,20.99,0.99,Thais Sissman,9,Corporativo,15/04/2012,,,,
467,6074,43043,14/04/2012,Critical,4, $226.03 ,0.07,Aereo Regular,28.81,225.04,11.79,Adam Hart,3,Corporativo,16/04/2012,,,,
212,7296,52007,14/04/2012,Medio,25, $2.74 ,0.1,Aereo Regular,22.2,2.88,0.5,Alejandro Grove,1,Consumidor,14/04/2012,,,,
1099,7297,52007,14/04/2012,Medio,19, $544.79 ,0.08,Terrestre,-1331.553366,550.98,45.7,Alejandro Grove,1,Consumidor,15/04/2012,,,,
682,8382,59905,14/04/2012,Alto,19, $8.38 ,0.09,Aereo Regular,8.3,8.5,1.99,Daniel Lacy,3,PYME,16/04/2012,,,,
683,8383,59905,14/04/2012,Alto,6, $8.13 ,0,Aereo Regular,5.95,7.4,1.71,Daniel Lacy,3,PYME,16/04/2012,,,,
684,8384,59905,14/04/2012,Alto,5, $5.30 ,0.01,Aereo Express,2.61,4.26,1.2,Daniel Lacy,3,PYME,15/04/2012,,,,
438,7854,56161,14/04/2012,Alto,38, $39.58 ,0.02,Aereo Express,118.97,39.99,10.25,Ed Braxton,9,Oficina en Hogar,16/04/2012,,,,
502,5387,38310,14/04/2012,Alto,4, $15.61 ,0.08,Aereo Regular,-141.76,3.48,49,Jack Lebron,13,Corporativo,17/04/2012,,,,
33,1178,8609,14/04/2012,Critical,4, $18.00 ,0.04,Aereo Regular,-108.075,20.99,2.5,Roy Phan,5,Corporativo,15/04/2012,,,,
703,2859,20615,15/04/2012,Medio,29, $5.21 ,0.02,Aereo Express,4.59,4.76,3.01,Benjamin Farhat,11,Oficina en Hogar,16/04/2012,,,,
240,4051,28871,15/04/2012,Alto,10, $5.50 ,0.08,Aereo Regular,-56.12,5.02,5.14,Claudia Miner,8,PYME,15/04/2012,,,,
330,6226,44071,15/04/2012,No Especificado,19, $5.82 ,0.08,Aereo Regular,-43.746,5.99,4.92,Frank Price,8,Corporativo,16/04/2012,,,,
307,6227,44071,15/04/2012,No Especificado,20, $58.16 ,0,Aereo Regular,83.835,65.99,8.99,Frank Price,8,Corporativo,16/04/2012,,,,
19,203,1344,15/04/2012,Bajo,15, $55.66 ,0.06,Aereo Regular,-11.682,65.99,5.26,Jim Radford,12,Corporativo,22/04/2012,,,,
20,204,1344,15/04/2012,Bajo,18, $137.83 ,0.01,Aereo Regular,313.578,155.99,8.99,Jim Radford,12,Corporativo,19/04/2012,,,,
435,7577,54183,15/04/2012,Critical,32, $86.68 ,0.02,Aereo Express,1097.25,82.99,5.5,Mike Caudle,1,Corporativo,17/04/2012,,,,
375,7578,54183,15/04/2012,Critical,9, $12.65 ,0.02,Aereo Regular,-52.25,11.66,8.99,Mike Caudle,1,Corporativo,16/04/2012,,,,
62,264,1826,15/04/2012,No Especificado,5, $5.66 ,0.09,Aereo Regular,-14.35,4.98,4.75,Susan Vittorini,1,Corporativo,16/04/2012,,,,
812,711,5028,16/04/2012,Alto,10, $7.97 ,0.06,Aereo Regular,18.24,7.7,3.68,Art Miller,3,Corporativo,18/04/2012,,,,
46,7146,50982,16/04/2012,Alto,23, $3.76 ,0.05,Aereo Regular,35.62,3.75,0.5,Clay Ludtke,2,Consumidor,17/04/2012,,,,
726,3007,21638,16/04/2012,Alto,13, $32.23 ,0.03,Aereo Regular,82.25,30.98,8.74,Suzanne McNair,6,PYME,17/04/2012,,,,
993,3626,25895,17/04/2012,Medio,37, $19.19 ,0.09,Aereo Regular,-93.426,19.35,12.79,Candace McMahon,1,Corporativo,20/04/2012,,,,
752,3374,24098,17/04/2012,Critical,42, $4.75 ,0.05,Aereo Regular,46.308,4.82,1.49,Erin Mull,7,PYME,18/04/2012,,,,
250,3375,24098,17/04/2012,Critical,10, $8.06 ,0.05,Aereo Regular,-20.49,7.64,5.83,Erin Mull,7,PYME,19/04/2012,,,,
20,3376,24098,17/04/2012,Critical,32, $129.94 ,0.02,Aereo Regular,836.145,155.99,8.99,Erin Mull,7,PYME,18/04/2012,,,,
644,2934,21253,17/04/2012,Medio,5, $91.02 ,0.04,Aereo Regular,27.8,83.93,19.99,Jim Karlsson,5,PYME,18/04/2012,,,,
1050,3161,22688,17/04/2012,Medio,40, $51.11 ,0.1,Aereo Regular,334.53,65.99,5.63,Maureen Fritzler,1,Corporativo,18/04/2012,,,,
701,6843,48742,17/04/2012,No Especificado,42, $19.66 ,0.03,Aereo Regular,379.7375,18.94,1.49,Roger Demir,5,Consumidor,19/04/2012,,,,
547,129,832,18/04/2012,Bajo,7, $7.64 ,0.02,Aereo Regular,-17.58,6.48,5.9,Alice McCarthy,5,Corporativo,22/04/2012,,,,
5,6403,45476,18/04/2012,Critical,48, $22.00 ,0.07,Aereo Regular,204.58,21.78,5.94,Ashley Jarboe,11,Oficina en Hogar,18/04/2012,,,,
108,4551,32386,18/04/2012,Critical,1," $1,996.16 ",0,Aereo Regular,-3974.4558,1938.02,13.99,Christopher Conant,5,Oficina en Hogar,20/04/2012,,,,
64,4920,35040,18/04/2012,No Especificado,44, $11.06 ,0.03,Aereo Regular,-146.37,10.9,7.46,Jack O'Briant,6,Oficina en Hogar,21/04/2012,,,,
688,185,1221,18/04/2012,No Especificado,1, $14.68 ,0.06,Aereo Regular,-13.777,8.6,6.19,Lela Donovan,3,Corporativo,18/04/2012,,,,
320,186,1221,18/04/2012,No Especificado,11, $922.29 ,0.03,Aereo Regular,3724.5725,896.99,19.99,Lela Donovan,3,Corporativo,20/04/2012,,,,
689,187,1221,18/04/2012,No Especificado,16, $4.28 ,0.08,Aereo Regular,-57.8795,4.24,5.41,Lela Donovan,3,Corporativo,20/04/2012,,,,
140,6379,45315,20/04/2012,Medio,32, $35.68 ,0.02,Aereo Regular,175.32,34.76,8.22,Peter Buhler,3,Consumidor,21/04/2012,,,,
634,1153,8390,21/04/2012,Medio,24, $29.81 ,0.08,Aereo Regular,-99.34,30.98,4,Emily Grady,3,Oficina en Hogar,21/04/2012,,,,
1014,832,5986,21/04/2012,Alto,48, $115.75 ,0.08,Aereo Regular,1638.48,120.98,3.99,Filia McAdams,1,PYME,21/04/2012,,,,
309,833,5986,21/04/2012,Alto,20, $51.08 ,0.05,Terrestre,64.81,50.98,14.19,Filia McAdams,1,PYME,22/04/2012,,,,
24,834,5986,21/04/2012,Alto,41, $5.01 ,0.03,Aereo Regular,-148.77,4.89,4.93,Filia McAdams,1,PYME,22/04/2012,,,,
630,717,5095,21/04/2012,Alto,7, $112.38 ,0.01,Aereo Regular,-315.029,125.99,8.8,Lauren Leatherbury,3,Corporativo,22/04/2012,,,,
900,4933,35104,22/04/2012,Alto,1, $36.31 ,0.04,Aereo Regular,-74.45,29.99,5.5,Bill Donatelli,1,PYME,25/04/2012,,,,
254,4934,35104,22/04/2012,Alto,18, $21.56 ,0,Aereo Regular,-44.21,19.94,14.87,Bill Donatelli,1,PYME,24/04/2012,,,,
402,8314,59395,22/04/2012,Critical,20, $48.17 ,0.06,Aereo Express,367.12,48.04,7.23,Cari Schnelling,13,PYME,24/04/2012,,,,
57,8080,57638,22/04/2012,Bajo,49, $11.64 ,0.07,Aereo Regular,78.89,11.48,5.43,Christy Brittain,10,Consumidor,24/04/2012,,,,
587,8081,57638,22/04/2012,Bajo,49, $2.04 ,0.08,Aereo Regular,-85.58,2.08,2.56,Christy Brittain,10,Consumidor,24/04/2012,,,,
915,8079,57638,22/04/2012,Bajo,35, $164.02 ,0.09,Terrestre,-526.478095,217.85,29.1,Christy Brittain,4,Consumidor,27/04/2012,,,,
285,5549,39300,22/04/2012,Alto,9, $4.95 ,0.01,Aereo Regular,-43.48,4.06,6.89,Emily Burns,4,Oficina en Hogar,24/04/2012,,,,
473,6427,45698,23/04/2012,Alto,40, $163.98 ,0.1,Aereo Regular,2307.5715,172.99,19.99,Jay Kimmel,1,PYME,25/04/2012,,,,
992,6428,45698,23/04/2012,Alto,36, $7.32 ,0.04,Aereo Regular,-5.68,7.28,4.23,Jay Kimmel,1,PYME,26/04/2012,,,,
475,7268,51872,23/04/2012,Medio,10, $219.39 ,0.09,Aereo Regular,41.83,238.4,24.49,Shui Tom,5,Consumidor,24/04/2012,,,,
316,7269,51872,23/04/2012,Medio,11, $73.86 ,0,Aereo Express,128.952,85.99,1.25,Shui Tom,5,Consumidor,25/04/2012,,,,
150,7270,51872,23/04/2012,Medio,37, $125.88 ,0.06,Aereo Regular,1242.846,155.99,3.9,Shui Tom,5,Consumidor,26/04/2012,,,,
877,3095,22183,23/04/2012,Medio,30, $5.91 ,0.06,Aereo Regular,68.96,5.84,1,Speros Goranitis,2,Corporativo,24/04/2012,,,,
1223,3230,23172,24/04/2012,Bajo,13, $91.67 ,0.07,Aereo Regular,147.6,96.45,13.99,Alex Russell,5,Oficina en Hogar,29/04/2012,,,,
434,6513,46368,24/04/2012,Alto,48, $3.46 ,0,Aereo Regular,-119.16,3.28,3.97,Cynthia Voltz,2,Corporativo,26/04/2012,,,,
1125,1809,12931,24/04/2012,Medio,11, $59.45 ,0.02,Aereo Regular,52.89,59.76,9.71,Doug Jacobs,2,Oficina en Hogar,25/04/2012,,,,
1033,3576,25478,24/04/2012,Critical,47, $100.53 ,0.01,Aereo Regular,1578.699,115.99,2.5,Jim Kriz,1,Consumidor,24/04/2012,,,,
983,3577,25478,24/04/2012,Critical,50, $5.74 ,0.09,Aereo Regular,77.2,6.08,1.82,Jim Kriz,1,Consumidor,26/04/2012,,,,
285,1092,8033,24/04/2012,Alto,27, $4.38 ,0.06,Aereo Regular,-133.62,4.06,6.89,Michelle Ellison,1,PYME,25/04/2012,,,,
679,692,4805,24/04/2012,No Especificado,7, $7.91 ,0.02,Aereo Regular,-25.95,6.48,7.37,Tony Sayre,5,PYME,27/04/2012,,,,
247,4202,29861,25/04/2012,Critical,11, $3.20 ,0.03,Aereo Regular,5.58,3.08,0.99,Brad Eason,8,PYME,26/04/2012,,,,
1190,2987,21573,25/04/2012,Critical,31, $3.10 ,0.05,Aereo Regular,24.05,3.08,0.99,Don Weiss,1,Corporativo,27/04/2012,,,,
1207,2988,21573,25/04/2012,Critical,7, $10.01 ,0,Aereo Regular,8.02,9.48,3.72,Don Weiss,1,Corporativo,27/04/2012,,,,
827,2989,21573,25/04/2012,Critical,3, $78.26 ,0.04,Terrestre,54.23085,70.89,89.3,Don Weiss,1,Corporativo,27/04/2012,,,,
381,7432,52999,25/04/2012,No Especificado,5, $8.72 ,0.04,Aereo Express,22.85,7.59,4,Eugene Hildebrand,1,Oficina en Hogar,27/04/2012,,,,
1040,7433,52999,25/04/2012,No Especificado,39, $8.80 ,0.05,Aereo Regular,98.86,9.11,2.15,Eugene Hildebrand,1,Oficina en Hogar,27/04/2012,,,,
446,7434,52999,25/04/2012,No Especificado,7, $6.38 ,0.1,Aereo Regular,-21.19,5.78,5.67,Eugene Hildebrand,1,Oficina en Hogar,25/04/2012,,,,
1153,2321,16711,25/04/2012,No Especificado,3, $1.32 ,0.1,Aereo Regular,-1.72,1.14,0.7,Jeremy Farry,2,PYME,27/04/2012,,,,
448,569,3845,25/04/2012,Critical,9, $340.47 ,0.09,Aereo Regular,294.39,363.25,19.99,Stephanie Phelps,5,Consumidor,25/04/2012,,,,
67,570,3845,25/04/2012,Critical,22, $21.62 ,0.02,Aereo Regular,-10.4,19.98,10.49,Stephanie Phelps,5,Consumidor,27/04/2012,,,,
967,571,3845,25/04/2012,Critical,15, $8.26 ,0.09,Aereo Regular,39.04,8.34,0.96,Stephanie Phelps,5,Consumidor,26/04/2012,,,,
398,183,1217,25/04/2012,No Especificado,25, $26.49 ,0.07,Aereo Regular,185.21,28.48,1.99,Sung Shariari,6,Corporativo,26/04/2012,,,,
585,6837,48673,26/04/2012,No Especificado,36, $15.84 ,0.03,Aereo Regular,-90.72,15.31,8.78,Penelope Sewall,5,Oficina en Hogar,27/04/2012,,,,
861,5954,42246,26/04/2012,No Especificado,40, $76.51 ,0.07,Aereo Regular,234.03,77.51,4,Ted Trevino,1,Corporativo,27/04/2012,,,,
489,5955,42246,26/04/2012,No Especificado,5, $5.06 ,0.05,Aereo Regular,-0.5,4.84,0.71,Ted Trevino,1,Corporativo,28/04/2012,,,,
630,4257,30310,26/04/2012,Medio,21, $96.38 ,0.1,Aereo Regular,4.896,125.99,8.8,Thomas Brumley,3,Consumidor,28/04/2012,,,,
164,4656,33159,27/04/2012,Medio,3, $18.90 ,0.01,Aereo Regular,-70.972,20.99,0.99,Cindy Schnelling,8,Corporativo,29/04/2012,,,,
415,1937,13892,27/04/2012,Alto,47, $30.79 ,0,Aereo Regular,531.47,29.89,1.99,Frank Hawley,1,Oficina en Hogar,28/04/2012,,,,
808,5413,38498,27/04/2012,Critical,30, $109.84 ,0.07,Aereo Regular,1070.18,115.79,1.99,Grant Carroll,1,Corporativo,29/04/2012,,,,
1214,5414,38498,27/04/2012,Critical,1, $43.90 ,0.02,Aereo Regular,-15.03,37.44,4.27,Grant Carroll,1,Corporativo,30/04/2012,,,,
864,4689,33378,27/04/2012,Alto,25, $37.81 ,0.1,Aereo Regular,219.85,39.98,9.83,Joseph Airdo,1,Consumidor,28/04/2012,,,,
92,6511,46337,27/04/2012,Bajo,34, $1.81 ,0.06,Aereo Regular,0.62,1.76,0.7,Liz Willingham,2,Corporativo,02/05/2012,,,,
1078,4729,33670,27/04/2012,Alto,50, $4.15 ,0.03,Aereo Regular,24.21,4.13,1.23,Mick Crebagga,9,Oficina en Hogar,29/04/2012,,,,
691,4730,33670,27/04/2012,Alto,4, $4.33 ,0.06,Aereo Regular,-16.58,3.28,5,Mick Crebagga,9,Oficina en Hogar,28/04/2012,,,,
749,3766,26912,27/04/2012,Bajo,21, $51.91 ,0.08,Aereo Regular,55.87,53.98,5.5,Noel Staavos,4,Oficina en Hogar,06/05/2012,,,,
213,3765,26912,27/04/2012,Bajo,18, $174.23 ,0.07,Aereo Regular,439.776,205.99,5.26,Noel Staavos,2,Oficina en Hogar,01/05/2012,,,,
415,2145,15329,27/04/2012,Alto,34, $29.85 ,0.04,Aereo Express,319.52,29.89,1.99,Rob Haberlin,3,Consumidor,27/04/2012,,,,
478,3136,22497,28/04/2012,Medio,37, $88.09 ,0.04,Terrestre,580.33,90.97,28,Brendan Murry,11,Corporativo,29/04/2012,,,,
384,3789,26982,28/04/2012,No Especificado,37, $53.64 ,0.05,Aereo Express,585.03,55.48,14.3,Clytie Kelty,1,PYME,29/04/2012,,,,
312,805,5767,28/04/2012,Alto,36, $4.54 ,0.03,Aereo Express,-95.059,4.13,5.04,Jessica Myrick,5,PYME,29/04/2012,,,,
435,806,5767,28/04/2012,Alto,31, $77.11 ,0.08,Aereo Regular,756.1,82.99,5.5,Jessica Myrick,5,PYME,30/04/2012,,,,
871,4274,30405,28/04/2012,Bajo,7, $398.43 ,0.05,Terrestre,-303.44,400.98,42.52,Justin Ellison,6,Oficina en Hogar,03/05/2012,,,,
381,3045,21860,28/04/2012,Critical,9, $8.19 ,0.06,Aereo Express,1.42,7.59,4,Larry Blacks,6,Consumidor,29/04/2012,,,,
316,3457,24643,29/04/2012,Medio,30, $78.94 ,0,Aereo Regular,1181.295,85.99,1.25,Ben Ferrer,1,Corporativo,01/05/2012,,,,
697,7372,52519,29/04/2012,Alto,6, $20.06 ,0.09,Aereo Regular,-29.77,20.48,6.32,Bill Eplett,2,Corporativo,01/05/2012,,,,
592,4797,34086,29/04/2012,Alto,41, $54.92 ,0.04,Aereo Regular,655.911,65.99,2.5,Nat Gilpin,1,Consumidor,01/05/2012,,,,
444,5066,36103,29/04/2012,Critical,10, $5.58 ,0.01,Aereo Regular,-28.85,4.82,5.72,Nathan Mautz,7,Oficina en Hogar,01/05/2012,,,,
315,5067,36103,29/04/2012,Critical,45, $29.67 ,0.03,Aereo Regular,701.658,35.99,0.99,Nathan Mautz,7,Oficina en Hogar,01/05/2012,,,,
628,4025,28742,29/04/2012,Bajo,35, $16.80 ,0.09,Aereo Regular,-7.92,16.91,6.25,Rick Hansen,6,Corporativo,29/04/2012,,,,
568,4026,28742,29/04/2012,Bajo,7, $310.21 ,0.04,Terrestre,-209.56,376.13,85.63,Rick Hansen,6,Corporativo,06/05/2012,,,,
244,392,2691,29/04/2012,Bajo,14, $240.22 ,0.1,Terrestre,98.75,260.98,41.91,Ted Trevino,1,Corporativo,08/05/2012,,,,
381,5384,38279,29/04/2012,Medio,1, $11.64 ,0.05,Aereo Regular,-10.73,7.59,4,Tom Boeckenhauer,5,Corporativo,01/05/2012,,,,
82,104,644,30/04/2012,Critical,5, $335.92 ,0.01,Terrestre,-171.92,320.98,58.95,Bill Eplett,2,Corporativo,01/05/2012,,,,
1047,24,134,30/04/2012,No Especificado,11, $102.96 ,0.01,Aereo Regular,-310.21,95.99,35,Michael Dominguez,1,Oficina en Hogar,02/05/2012,,,,
1250,2957,21410,01/05/2012,Critical,16, $131.35 ,0.01,Aereo Express,554.91,123.38,24.49,Lindsay Castell,5,Corporativo,03/05/2012,,,,
765,1373,9952,01/05/2012,Alto,47, $167.89 ,0.01,Aereo Express,-771.09,167.27,35,Maribeth Dona,7,Oficina en Hogar,03/05/2012,,,,
326,7592,54339,02/05/2012,Bajo,48, $62.62 ,0.02,Aereo Express,1053.21,59.98,3.99,Alan Hwang,1,Corporativo,09/05/2012,,,,
308,7593,54339,02/05/2012,Bajo,41, $53.89 ,0.06,Aereo Regular,458.622,65.99,5.31,Alan Hwang,1,Corporativo,07/05/2012,,,,
284,7986,57093,02/05/2012,Bajo,3, $6.32 ,0.05,Aereo Regular,-7.7855,5.34,2.99,John Murray,5,PYME,09/05/2012,,,,
1044,7987,57093,02/05/2012,Bajo,47, $15.84 ,0,Aereo Regular,31.93,15.42,5.41,John Murray,5,PYME,09/05/2012,,,,
724,5674,40131,02/05/2012,Bajo,24, $9.27 ,0.06,Aereo Regular,-119.31,9.06,9.86,Katherine Murray,1,Oficina en Hogar,02/05/2012,,,,
41,513,3524,02/05/2012,Alto,21, $20.35 ,0,Aereo Regular,52.35,18.97,9.03,Nicole Hansen,12,PYME,03/05/2012,,,,
430,7793,55749,03/05/2012,Critical,42, $8.69 ,0.01,Aereo Regular,149.45,8.74,1.39,Brad Norvell,9,Corporativo,04/05/2012,,,,
287,4270,30375,03/05/2012,Bajo,20, $3.57 ,0.03,Aereo Regular,-92.9545,3.36,6.27,Christina Anderson,6,Corporativo,07/05/2012,,,,
26,1028,7488,03/05/2012,Critical,9, $2.90 ,0.08,Aereo Regular,-1.76,2.84,0.93,Chuck Clark,5,Corporativo,04/05/2012,,,,
554,7186,51267,03/05/2012,Bajo,46, $95.54 ,0.08,Terrestre,-335.77,100.98,35.84,Corey Lock,3,Oficina en Hogar,08/05/2012,,,,
824,3202,22951,03/05/2012,Medio,24, $54.33 ,0.1,Aereo Regular,34.362,65.99,8.99,Lena Creighton,1,Corporativo,03/05/2012,,,,
614,2616,18917,03/05/2012,Critical,14, $2.06 ,0.08,Aereo Regular,-8.3605,2.08,1.49,Steve Nguyen,1,PYME,05/05/2012,,,,
1145,1452,10470,04/05/2012,Bajo,40, $43.94 ,0.02,Aereo Express,490.77,44.01,3.5,Guy Phonely,1,Corporativo,06/05/2012,,,,
23,1453,10470,04/05/2012,Bajo,8, $17.16 ,0.03,Aereo Regular,-54.6135,15.99,13.18,Guy Phonely,1,Corporativo,11/05/2012,,,,
606,1454,10470,04/05/2012,Bajo,20, $145.66 ,0.09,Aereo Regular,333.72,175.99,4.99,Guy Phonely,1,Corporativo,06/05/2012,,,,
108,6923,49380,04/05/2012,Medio,11," $2,013.22 ",0.02,Aereo Regular,6138.48,1938.02,13.99,Jocasta Rupert,7,Consumidor,06/05/2012,,,,
389,1455,10470,04/05/2012,Critical,35, $7.06 ,0.1,Aereo Regular,-94.78,7.38,5.21,Khloe Miller,3,Corporativo,09/05/2012,,,,
74,1205,8833,04/05/2012,Bajo,40, $83.47 ,0,Aereo Regular,-846.73,80.98,35,Nicole Hansen,12,PYME,08/05/2012,,,,
888,5593,39652,04/05/2012,Bajo,5, $2.92 ,0.03,Aereo Regular,1.17,2.88,0.5,Valerie Takahito,5,Consumidor,06/05/2012,,,,
524,5594,39652,04/05/2012,Bajo,4, $166.44 ,0.03,Aereo Regular,-773.344,195.99,8.99,Valerie Takahito,5,Consumidor,09/05/2012,,,,
196,6769,48197,05/05/2012,No Especificado,32, $40.08 ,0.07,Aereo Regular,154.74,40.97,14.45,Anthony O'Donnell,3,Consumidor,07/05/2012,,,,
481,2261,16257,05/05/2012,No Especificado,16, $6.42 ,0.03,Aereo Regular,16.33,5.98,2.5,Greg Maxwell,3,Oficina en Hogar,06/05/2012,,,,
35,7493,53477,05/05/2012,Alto,32, $97.31 ,0.01,Terrestre,-1207.18,95.95,74.35,Joy Smith,9,Corporativo,07/05/2012,,,,
71,7494,53477,05/05/2012,Alto,27, $302.29 ,0.06,Terrestre,1261.44,300.98,64.73,Joy Smith,9,Corporativo,06/05/2012,,,,
535,7495,53477,05/05/2012,Alto,36, $36.52 ,0.06,Aereo Regular,536.87,37.94,5.08,Joy Smith,9,Corporativo,07/05/2012,,,,
536,7496,53477,05/05/2012,Alto,28, $159.97 ,0.07,Aereo Regular,610.9,161.55,19.99,Joy Smith,9,Corporativo,07/05/2012,,,,
637,290,2023,05/05/2012,Bajo,4, $73.72 ,0.09,Aereo Regular,-321.84,73.98,12.14,Sam Craven,6,Oficina en Hogar,05/05/2012,,,,
931,291,2023,05/05/2012,Bajo,50, $4.93 ,0.06,Aereo Regular,-132.51,4.98,5.49,Sam Craven,6,Oficina en Hogar,07/05/2012,,,,
665,1288,9409,05/05/2012,Critical,12, $142.72 ,0.1,Aereo Regular,-390.77,152.48,4,Vicky Freymann,3,Oficina en Hogar,07/05/2012,,,,
1054,3822,27265,06/05/2012,Critical,49, $305.75 ,0.02,Aereo Regular,-1791.5,299.99,11.64,Christina Anderson,6,Corporativo,06/05/2012,,,,
327,3823,27265,06/05/2012,Critical,36, $155.20 ,0.05,Aereo Express,2254.16,162.93,19.99,Christina Anderson,6,Corporativo,07/05/2012,,,,
967,3824,27265,06/05/2012,Critical,49, $8.19 ,0.03,Aereo Express,161.95,8.34,0.96,Christina Anderson,6,Corporativo,08/05/2012,,,,
665,3104,22272,06/05/2012,Alto,37, $145.47 ,0.1,Aereo Regular,14.85,152.48,4,Edward Nazzal,1,Oficina en Hogar,08/05/2012,,,,
760,3105,22272,06/05/2012,Alto,30, $34.53 ,0.08,Aereo Regular,342.41,35.41,1.99,Edward Nazzal,1,Oficina en Hogar,08/05/2012,,,,
218,936,6785,06/05/2012,Medio,7, $25.90 ,0.03,Aereo Regular,80.32,25.38,8.99,Nathan Mautz,7,Oficina en Hogar,08/05/2012,,,,
1040,1188,8679,06/05/2012,Medio,46, $9.70 ,0.01,Aereo Regular,161.32,9.11,2.15,Roland Murray,5,Oficina en Hogar,07/05/2012,,,,
220,3032,21796,06/05/2012,Bajo,46, $103.14 ,0.04,Aereo Regular,1033.38,99.99,19.99,Vivek Grady,1,Oficina en Hogar,10/05/2012,,,,
595,3033,21796,06/05/2012,Bajo,2, $20.41 ,0.01,Aereo Regular,-99.979,20.99,4.81,Vivek Grady,1,Oficina en Hogar,06/05/2012,,,,
69,3034,21796,06/05/2012,Bajo,41, $14.81 ,0.1,Aereo Regular,274.66,15.67,1.39,Vivek Grady,1,Oficina en Hogar,13/05/2012,,,,
1153,3035,21796,06/05/2012,Bajo,31, $1.10 ,0.07,Aereo Regular,-3.19,1.14,0.7,Vivek Grady,1,Oficina en Hogar,11/05/2012,,,,
752,6599,46977,07/05/2012,Medio,10, $5.04 ,0.06,Aereo Regular,7.2505,4.82,1.49,Allen Golden,1,Consumidor,09/05/2012,,,,
487,6600,46977,07/05/2012,Medio,19, $156.86 ,0.02,Aereo Regular,494.631,175.99,8.99,Allen Golden,1,Consumidor,09/05/2012,,,,
292,8177,58435,07/05/2012,Bajo,11, $24.86 ,0.01,Aereo Regular,-35.6155,22.38,15.1,Arthur Prichep,1,Oficina en Hogar,09/05/2012,,,,
155,2460,17862,07/05/2012,No Especificado,1, $28.73 ,0,Aereo Regular,-57.04,20.97,6.5,Neil Knudson,6,Corporativo,08/05/2012,,,,
